,Unnamed: 0,text,label_name,label,clean_text
6797,6797,"it's tough , astringent , darkly funny and . . . well , it's also generic , untidy , condescending and mild of impact rather than stunning . 
",0,0,tough astringent darkly funny well also generic untidy condescend mild impact rather stunning
6798,6798,"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment hasn't escaped the rut dug by the last one . 
",0,0,-pron- respond strongly storytelle computer generate effect new star wars installment n't escape rut dug last one
6799,6799,"is there a group of more self-absorbed women than the mother and daughters featured in this film ? i don't think so . nothing wrong with performances here , but the whiney characters bugged me . 
",0,0,group self absorb woman mother daughter feature film n't think nothing wrong performance whiney character bug
6800,6800,"what we get in feardotcom is more like something from a bad clive barker movie . in other words , it's badder than bad . 
",0,0,get feardotcom like something bad clive barker movie word badder bad
6801,6801,"spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative . 
",0,0,spirit visual treat take chance bold studio standard lack strong narrative
6802,6802,"amidst the action , the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the "" other side of the story . "" 
",0,0,amidst action script carry arnold viewer forbid zone sympathize terrorist motivation present side story
6803,6803,"never quite transcends jokester status . . . and the punchline doesn't live up to barry's dead-eyed , perfectly chilled delivery . 
",0,0,never quite transcend jokester status punchline n't live barry dead eyed perfectly chill delivery
6804,6804,"the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes . 
",0,0,tug war core beijing bicycle become weigh agonizing contrivance overheated pathos long wistful gaze
6805,6805,"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt . 
",0,0,film idea bury somewhere inside fabric never clearly see feel
6806,6806,"no movement , no yuks , not much of anything . 
",0,0,movement yuks much anything
6807,6807,"it's a very sincere work , but it would be better as a diary or documentary . 
",0,0,sincere work would better diary documentary
6808,6808,"one of the most highly-praised disappointments i've had the misfortune to watch in quite some time . 
",0,0,one highly praise disappointment misfortune watch quite time
6809,6809,"an appalling 'ace ventura' rip-off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton . if any of them list this 'credit' on their resumes in the future , that'll be much funnier than anything in the film . . . 
",0,0,appalling ace ventura rip somehow manage bring together kevin pollak former wrestler chyna dolly parton list credit resume future will much funny anything film
6810,6810,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison . 
",0,0,mawkish implausible platonic romance make chaplin city light seem dispassionate comparison
6811,6811,"the talented and clever robert rodriguez perhaps put a little too much heart into his first film and didn't reserve enough for his second . 
",0,0,talented clever robert rodriguez perhaps put little much heart first film n't reserve enough second
6812,6812,"so lazy and slipshod it confuses the mere flashing of kinky soft-core imagery with naughty fun . 
",0,0,lazy slipshod confuse mere flash kinky soft core imagery naughty fun
6813,6813,"after sitting through this sloppy , made-for-movie comedy special , it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work . 
",0,0,sit sloppy make movie comedy special make wonder lawrence hate criticism much refuse evaluate work
6814,6814,"has all the depth of a wading pool . 
",0,0,depth wade pool
6815,6815,"nothing happens , and it happens to flat characters . 
",0,0,nothing happen happen flat character
6816,6816,"a high-minded snoozer . 
",0,0,high minded snoozer
6817,6817,"the entire film is one big excuse to play one lewd scene after another . about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal . 
",0,0,entire film one big excuse play one lewd scene another half funny sexy none useful tell story paper thin decidedly unoriginal
6818,6818,"has a long and clunky ending . . . which forces the audience to fidget through ten pseudo-serious minutes while waiting for the ending credits and the deleted scenes montage to break the audience's awkward silence
",0,0,long clunky ending force audience fidget ten pseudo serious minute wait end credit delete scene montage break audience awkward silence
6819,6819,"the movie is silly beyond comprehension , and even if it weren't silly , it would still be beyond comprehension . 
",0,0,movie silly beyond comprehension even n't silly would still beyond comprehension
6820,6820,"'lovely and amazing , ' unhappily , is neither . . . excessively strained and contrived . 
",0,0,lovely amazing unhappily neither excessively strain contrived
6821,6821,"what's next : "" my mother the car ? "" 
",0,0,next mother car
6822,6822,"one of the worst movies of the year . . . . watching it was painful . 
",0,0,one bad movie year watch painful
6823,6823,"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny . 
",0,0,humor hinge belief knee crotch elbow face spit eye inherently funny
6824,6824,"schnitzler's film has a great hook , some clever bits and well-drawn , if standard issue , characters , but is still only partly satisfying . 
",0,0,schnitzler film great hook clever bit well draw standard issue character still partly satisfy
6825,6825,"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j . 
",0,0,turkey would gobble dolby digital stereo nothing else rollerball [num] may cinema history movie ever rest cast outshine cool
6826,6826,"johnson has , in his first film , set himself a task he is not nearly up to . 
",0,0,johnson first film set task nearly
6827,6827,"given that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there isn't much . 
",0,0,give movie expect -pron- root convict violent felon assign protect -pron- need every bit sympathy con muster time n't much
6828,6828,"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . 
",0,0,mildly curious fear put sleep bewilder artsy often pointless visual
6829,6829,"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird . 
",0,0,determined ennui hobble slog really n't much say beyond news flash loneliness make people act weird
6830,6830,"too slow for a younger crowd , too shallow for an older one . 
",0,0,slow young crowd shallow old one
6831,6831,"a feature-length , r-rated , road-trip version of mama's family . 
",0,0,feature length rate road trip version mama family
6832,6832,"swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell . 
",0,0,swiftly deteriorate terribly obvious melodrama rough hewn vanity project lead actress andie macdowell
6833,6833,"writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . '
",0,0,writer director stephen gaghan make near fatal mistake english call too clever half
6834,6834,"with more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man's monster movie . 
",0,0,character development may eerie thriller well payoff could think man monster movie
6835,6835,"a reality-snubbing hodgepodge . 
",0,0,reality snubbing hodgepodge
6836,6836,"the best way to hope for any chance of enjoying this film is by lowering your expectations . then lower them a bit more . 
",0,0,good way hope chance enjoy film lower expectation low bit
6837,6837,"the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written . . . in the thrall of a vicious hangover . 
",0,0,premise kegger comedy probably sound brilliant four six pack pitcher margaritas film must write thrall vicious hangover
6838,6838," . . . has its moments , but ultimately , its curmudgeon doesn't quite make the cut of being placed on any list of favorites . 
",0,0,moment ultimately curmudgeon n't quite make cut placed list favorite
6839,6839,"an essentially awkward version of the lightweight female empowerment picture we've been watching for decades
",0,0,essentially awkward version lightweight female empowerment picture watch decade
6840,6840,"there isn't nearly enough fun here , despite the presence of some appealing ingredients . 
",0,0,n't nearly enough fun despite presence appeal ingredient
6841,6841,"director ferzan ozpetek creates an interesting dynamic with the members of this group , who live in the same apartment building . but he loses his focus when he concentrates on any single person . 
",0,0,director ferzan ozpetek create interesting dynamic member group live apartment building lose focus concentrate single person
6842,6842,"ends up offering nothing more than the latest schwarzenegger or stallone flick would . 
",0,0,end offer nothing late schwarzenegger stallone flick would
6843,6843,"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning . 
",0,0,kids thornberry stuff probably wedgie heaven anyone else may whatever reason think see movie hereby give fair warning
6844,6844,"the problem is that rather than dramatizing this premise , mr . desplechin is content to state it . 
",0,0,problem rather dramatize premise desplechin content state
6845,6845,"a tired , predictable , bordering on offensive , waste of time , money and celluloid . 
",0,0,tired predictable border offensive waste time money celluloid
6846,6846,"a mean-spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia
",0,0,mean spirited film make someone surely read catcher rye clearly suffer dyslexia
6847,6847,"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else . 
",0,0,really happen honey n't mean interesting anyone else
6848,6848,"when it's all wet , blue crush is highly enjoyable . when it's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper . 
",0,0,wet blue crush highly enjoyable dry land though surfer girl melodrama start gasp like beached grouper
6849,6849,"this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring
",0,0,goofy gangster yarn never really elevate yet another earnestly generic crime bust comic vehicle well intentione remake show spunk promise fail register anything distinctive daring
6850,6850,"godard uses his characters -- if that's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks . 
",0,0,godard use character glorify term art thing mouthpiece visual motif blank
6851,6851,"jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter's glory days on three's company . 
",0,0,jaw droppingly superficial strain get humor even dare john ritter glory day three company
6852,6852,"the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy . 
",0,0,script fall back many try true shenanigan hardly distinguish next teen comedy
6853,6853,"to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again . . . that in itself is commentary enough . 
",0,0,better understand n't connect would require another viewing n't sit one commentary enough
6854,6854,"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss . 
",0,0,film n't even pass mention political prisoner poverty boat load people try escape country less documentary propaganda way valentine seal kiss
6855,6855,"comes across as a fairly weak retooling . 
",0,0,come across fairly weak retooling
6856,6856,"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes . 
",0,0,wish windtalkers faith dramatic potential true story would better fiction concoct still could room war scene
6857,6857,"talkiness isn't necessarily bad , but the dialogue frequently misses the mark . 
",0,0,talkiness n't necessarily bad dialogue frequently miss mark
6858,6858,"wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime . 
",0,0,wildly incompetent brilliantly name half past dead seagal pessimist totally past prime
6859,6859," . . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance . 
",0,0,instead rent shakes clown much funny film similar theme equally great robin williams performance
6860,6860,"bullock's complete lack of focus and ability quickly derails the film
",0,0,bullock complete lack focus ability quickly derail film
6861,6861,"the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . 
",0,0,reason see movie case masochism hour half blow
6862,6862," . . . nothing scary here except for some awful acting and lame special effects . 
",0,0,nothing scary except awful acting lame special effect
6863,6863,"high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky . 
",0,0,high drama disney style wing prayer hunky pursue castle sky
6864,6864,"it's all surface psychodramatics . 
",0,0,surface psychodramatic
6865,6865,"this is the kind of movie that gets a quick release before real contenders arrive in september . 
",0,0,kind movie get quick release real contender arrive september
6866,6866,"you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this . 
",0,0,really wonder earth anyone anywhere could think make audience guffaw script utterly diabolical
6867,6867,"the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '
",0,0,movie progression rambling incoherence give new meaning phrase fatal script error
6868,6868,"a film really has to be exceptional to justify a three hour running time , and this isn't . 
",0,0,film really exceptional justify three hour running time n't
6869,6869,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp . 
",0,0,miscast lead banal dialogue absurdly overblown climax kill softly belong firmly bad good camp
6870,6870,"i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life . 
",0,0,-pron- say ice age n't fairly pretty picture enough substance story actually give life
6871,6871,"offers no new insight on the matter , nor do its characters exactly spring to life . 
",0,0,offer new insight matter character exactly spring life
6872,6872,"the movie keeps coming back to the achingly unfunny phonce and his several silly subplots . 
",0,0,movie keep come back achingly unfunny phonce several silly subplot
6873,6873,"this film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions . 
",0,0,film make get laugh slow person audience pure slapstick lot inane inoffensive scream exaggerated facial expression
6874,6874,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious . 
",0,0,zombie movie every sense word mindless lifeless meandering loud painful obnoxious
6875,6875,"rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories . 
",0,0,rice pedestrian filmmaker bring edge personality rise place would set apart deep south story
6876,6876,"a gushy episode of "" m * a * s * h "" only this time from an asian perspective . 
",0,0,gushy episode time asian perspective
6877,6877,"reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness . 
",0,0,reign fire never come close recover demente premise sustain enjoyable level ridiculousness
6878,6878,"the piquant story needs more dramatic meat on its bones . 
",0,0,piquant story need dramatic meat bone
6879,6879,"i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits
",0,0,spied little eye mediocre collection cookie cutter action scene occasionally inspire dialogue bit
6880,6880,"the chocolate factory without charlie . 
",0,0,chocolate factory without charlie
6881,6881,"it's depressing to see how far herzog has fallen . 
",0,0,depressing see far herzog fall
6882,6882,"the pacing is often way off and there are too many bona fide groaners among too few laughs . 
",0,0,pace often way many bona fide groaner among laugh
6883,6883,"theology aside , why put someone who ultimately doesn't learn at the center of a kids' story ? 
",0,0,theology aside put someone ultimately n't learn center kid story
6884,6884,"barrels along at the start before becoming mired in sentimentality . 
",0,0,barrel along start become mired sentimentality
6885,6885,"overburdened with complicated plotting and banal dialogue
",0,0,overburden complicated plot banal dialogue
6886,6886,"the script is a tired one , with few moments of joy rising above the stale material . 
",0,0,script tire one moment joy rise stale material
6887,6887,"twenty-three movies into a mostly magnificent directorial career , clint eastwood's efficiently minimalist style finally has failed him . big time . 
",0,0,twenty three movie mostly magnificent directorial career clint eastwood efficiently minimalist style finally fail big time
6888,6888,"this is not a jackie chan movie . it's just a movie that happens to have jackie chan in it . and that makes all the difference . 
",0,0,jackie chan movie movie happen jackie chan make difference
6889,6889,"[less a movie than] an appalling , odoriferous thing . . . so rotten in almost every single facet of production that you'll want to crawl up your own * * * in embarrassment . 
",0,0,less movie appalling odoriferous thing rotten almost every single facet production will want crawl embarrassment
6890,6890,"a grating , emaciated flick . 
",0,0,grating emaciated flick
6891,6891,"a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations . 
",0,0,hideous confusing spectacle one may well put nail coffin future rice adaptation
6892,6892,"while the film shuns the glamour or glitz that an american movie might demand , scherfig tosses us a romantic scenario that is just as simplistic as a hollywood production . 
",0,0,film shuns glamour glitz american movie may demand scherfig toss romantic scenario simplistic hollywood production
6893,6893,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms . redgrave's noblest efforts can redeem it from hopeless sentimentality . 
",0,0,rumor angel reveal sudsy tub supernatural hokum even redgrave noblest effort redeem hopeless sentimentality
6894,6894,"one of these days hollywood will come up with an original idea for a teen movie , but until then there's always these rehashes to feed to the younger generations . 
",0,0,one day hollywood come original idea teen movie always rehash feed young generation
6895,6895,"all ends well , sort of , but the frenzied comic moments never click . 
",0,0,end well sort frenzy comic moment never click
6896,6896,"each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time . 
",0,0,story build potentially interesting idea first two ruin amateurish writing acting third feel limit short running time
6897,6897,"[taylor] takes us on a ride that's consistently surprising , easy to watch -- but , oh , so dumb . 
",0,0,taylor take -pron- ride consistently surprising easy watch dumb
6898,6898,"a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being . 
",0,0,mawkish self parody play like weird masterpiece theater sketch neither point view compelling reason
6899,6899,"it's surprisingly bland despite the heavy doses of weird performances and direction . 
",0,0,surprisingly bland despite heavy dose weird performance direction
6900,6900,"it will probably prove interesting to ram dass fans , but to others it may feel like a parody of the mellow , peace-and-love side of the '60s counterculture . 
",0,0,probably prove interesting ram dass fan other may feel like parody mellow peace love side counterculture
6901,6901,"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette . 
",0,0,silly frightening stolid funny project lazy affability nominal star david arquette
6902,6902,"i felt sad for lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier , by rohmer , for example . 
",0,0,feel sad lise much happen capture movie obviously belong something light sunnier rohmer example
6903,6903,"tsai may be ploughing the same furrow once too often . 
",0,0,tsai may plough furrow often
6904,6904," . . . the good and different idea [of middle-aged romance] is not handled well and , except for the fine star performances , there is little else to recommend "" never again . "" 
",0,0,good different idea middle aged romance handle well except fine star performance little else recommend never
6905,6905,"a frantic search for laughs , with a hit-to-miss ratio that doesn't exactly favour the audience . 
",0,0,frantic search laugh hit miss ratio n't exactly favour audience
6906,6906,"most of the problems with the film don't derive from the screenplay , but rather the mediocre performances by most of the actors involved
",0,0,problem film n't derive screenplay rather mediocre performance actor involve
6907,6907,"safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull's-eye . 
",0,0,safe conduct however ambitious well intentione fail hit entertainment bull eye
6908,6908,"these two are generating about as much chemistry as an iraqi factory poised to receive a un inspector . 
",0,0,two generate much chemistry iraqi factory poise receive inspector
6909,6909,"forget the psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this won't seem like such a bore . 
",0,0,forget psychology [num] study romantic obsession watch procession costume castle n't seem like bore
6910,6910,"minority report is exactly what the title indicates , a report . 
",0,0,minority report exactly title indicate report
6911,6911,"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies . 
",0,0,film many spot slippery footing acceptable entertainment entire family one especially fit kiddy
6912,6912,"oh come on . like you couldn't smell this turkey rotting from miles away . 
",0,0,come like could n't smell turkey rot mile away
6913,6913,"it is just too bad the film's story does not live up to its style . 
",0,0,bad film story live style
6914,6914,"new best friend's playboy-mansion presentation of college life is laugh-out-loud ludicrous . 
",0,0,new good friend playboy mansion presentation college life laugh loud ludicrous
6915,6915,"all mood and no movie . 
",0,0,mood movie
6916,6916,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work . 
",0,0,though bit patchwork script production glossy rich green environment almost make picture work
6917,6917,"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end . 
",0,0,punch line miss unfortunately outnumber hit three one death smoochy keep fire bitter end
6918,6918,"well , jason's gone to manhattan and hell , i guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , don't shoot the messenger ) . 
",0,0,well jason manhattan hell guess space station year [num] cross list idea inevitable future sequel hey n't shoot messenger
6919,6919,"it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn . 
",0,0,movie equivalent sweaty old guy rain coat shop cheap porn
6920,6920,"davis the performer is plenty fetching enough , but she needs to shake up the mix , and work in something that doesn't feel like a half-baked stand-up routine . 
",0,0,davis performer plenty fetch enough need shake mix work something n't feel like half baked stand routine
6921,6921,"has its moments -- and almost as many subplots . 
",0,0,moment almost many subplot
6922,6922,"clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer . 
",0,0,clayburgh tambor charming performer neither deserve eric schaeffer
6923,6923,"the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about . 
",0,0,filmmaker need emphasis storytelle less glamorous machine thrust audience future n't much care
6924,6924,"moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured . 
",0,0,move odd plot direction descend message monger moralism good quality obscure
6925,6925,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . 
",0,0,late bid movie franchise game spy make big screen entry little nervy originality groundbreake small screen progenitor
6926,6926,"for most movies , 84 minutes is short , but this one feels like a life sentence . 
",0,0,movie [num] minute short one feel like life sentence
6927,6927,"a road trip that will get you thinking , 'are we there yet ? '
",0,0,road trip get think yet
6928,6928,"it's not a film to be taken literally on any level , but its focus always appears questionable . 
",0,0,film take literally level focus always appear questionable
6929,6929," . . . stale and uninspired . 
",0,0,stale uninspired
6930,6930,"adroit but finally a trifle flat , mad love doesn't galvanize its outrage the way , say , jane campion might have done , but at least it possesses some . 
",0,0,adroit finally trifle flat mad love n't galvanize outrage way say jane campion may least possess
6931,6931,"with spy kids 2 : the island of lost dreams writer/director/producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry . 
",0,0,spy kid [num] island lose dream writer director producer robert rodriguez cobble together film feel like sugar high awry
6932,6932,"the major problem with windtalkers is that the bulk of the movie centers on the wrong character . 
",0,0,major problem windtalker bulk movie center wrong character
6933,6933,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots . 
",0,0,interview assassin structure less documentary find relic film difficult time shake blair witch project real time root
6934,6934,"no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it . 
",0,0,amount nostalgia carvey glory day disguise fact new film lame kiddie flick carvey considerable talent waste
6935,6935,"being author wells' great-grandson , you'd think filmmaker simon wells would have more reverence for the material . but this costly dud is a far cry from either the book or the beloved film . 
",0,0,author wells great grandson think filmmaker simon wells would reverence material costly dud far cry either book beloved film
6936,6936,"an infuriating film . just when you think you are making sense of it , something happens that tells you there is no sense . 
",0,0,infuriate film think make sense something happen tell sense
6937,6937,"denzel washington's efforts are sunk by all the sanctimony . 
",0,0,denzel washington effort sink sanctimony
6938,6938,"movies like high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by trying something new ? 
",0,0,movie like high crime flog dead horse surprise obligation surprise -pron- try something new
6939,6939,"tries so hard to be quirky and funny that the strain is all too evident . 
",0,0,try hard quirky funny strain evident
6940,6940,"the stupidest , most insulting movie of 2002's first quarter . 
",0,0,stupid insult movie [num] first quarter
6941,6941,"love may have been in the air onscreen , but i certainly wasn't feeling any of it . 
",0,0,love may air onscreen certainly n't feel
6942,6942,"like the chelsea's denizens . . . burdette's collage-form scenario tends to over-romanticize the spiritual desolation of the struggling artiste . 
",0,0,like chelsea denizens burdette collage form scenario tend romanticize spiritual desolation struggle artiste
6943,6943,"do you say "" hi "" to your lover when you wake up in the morning ? 
",0,0,say lover wake morning
6944,6944,"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee . 
",0,0,little visible talent energy colin hank bad need major acting lesson maybe little coffee
6945,6945,"i was perplexed to watch it unfold with an astonishing lack of passion or uniqueness . 
",0,0,perplex watch unfold astonish lack passion uniqueness
6946,6946,"never does "" lilo & stitch "" reach the emotion or timelessness of disney's great past , or even that of more recent successes such as "" mulan "" or "" tarzan . "" 
",0,0,never lilo stitch reach emotion timelessness disney great past even recent success mulan tarzan
6947,6947,"there is a difference between movies with the courage to go over the top and movies that don't care about being stupid
",0,0,difference movie courage top movie n't care stupid
6948,6948,"though the film is well-intentioned , one could rent the original and get the same love story and parable . 
",0,0,though film well intentione one could rent original get love story parable
6949,6949,"in the wake of saving private ryan , black hawk down and we were soldiers , you are likely to be as heartily sick of mayhem as cage's war-weary marine . 
",0,0,wake save private ryan black hawk soldier likely heartily sick mayhem cage war weary marine
6950,6950,"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek . 
",0,0,movie rather skip along seine less slogs way soggy paris tongue uncomfortably cheek
6951,6951,"the angst-ridden , affluent slacker characters are more grating than engaging . 
",0,0,angst ride affluent slacker character grate engage
6952,6952,"jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically . 
",0,0,jacquot rendering puccini tale devotion double cross film opera first stab form jacquot take slightly anarchic approach work sporadically
6953,6953,"neither revelatory nor truly edgy--merely crassly flamboyant and comedically labored . 
",0,0,neither revelatory truly edgy merely crassly flamboyant comedically labor
6954,6954,"if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil . 
",0,0,myers decide make another austin power movie maybe stick austin evil
6955,6955,"'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about
",0,0,may one day fondly remember roman coppola brief pretentious period film actually tell story worth care
6956,6956,"chelsea walls is a case of too many chefs fussing over too weak a recipe . 
",0,0,chelsea wall case many chef fuss weak recipe
6957,6957,"there is no entry portal in the rules of attraction , and i spent most of the movie feeling depressed by the shallow , selfish , greedy characters . 
",0,0,entry portal rule attraction spend movie feel depressed shallow selfish greedy character
6958,6958,"it's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it's about as exciting as a sunburn . 
",0,0,inoffensive cheerful build inspire young people set unending soundtrack beach party pop number aside remarkable camerawork awesome scenery exciting sunburn
6959,6959,"so few movies explore religion that it's disappointing to see one reduce it to an idea that fits in a sampler . 
",0,0,movie explore religion disappointing see one reduce idea fit sampler
6960,6960,"stale and clichйd to a fault . 
",0,0,stale clich fault
6961,6961,"gorgeous to look at but insufferably tedious and turgid . . . a curiously constricted epic . 
",0,0,gorgeous look insufferably tedious turgid curiously constrict epic
6962,6962,"below is well below expectations . 
",0,0,well expectation
6963,6963,"in any case , i would recommend big bad love only to winger fans who have missed her since 1995's forget paris . but even then , i'd recommend waiting for dvd and just skipping straight to her scenes . 
",0,0,case would recommend big bad love winger fan miss since [num] forget paris even recommend wait dvd skip straight scene
6964,6964,"truly terrible . 
",0,0,truly terrible
6965,6965,"i approached the usher and said that if she had to sit through it again , she should ask for a raise . 
",0,0,approach usher say sit ask raise
6966,6966,"the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other . 
",0,0,film apparently take place fantasy world people hotel hallway recite poetry voice instead speak
6967,6967,"uneven performances and a spotty script add up to a biting satire that has no teeth . 
",0,0,uneven performance spotty script add bite satire tooth
6968,6968,"to show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree . 
",0,0,show character act give feeling remorse cut repeatedly flashback original rape overkill high degree
6969,6969,"been there , done that , liked it much better the first time around - when it was called the professional . 
",0,0,like much better first time around call professional
6970,6970,"five screenwriters are credited with the clichй-laden screenplay ; it seems as if each watered down the version of the one before . 
",0,0,five screenwriter credit clich laden screenplay seem water version one
6971,6971," . . . think of it as american pie on valium . 
",0,0,think american pie valium
6972,6972,"the screenplay sabotages the movie's strengths at almost every juncture . all the characters are stereotypes , and their interaction is numbingly predictable . 
",0,0,screenplay sabotages movie strength almost every juncture character stereotype interaction numbingly predictable
6973,6973," . . . a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . 
",0,0,bore parade talk head technical gibberish little advance linux cause
6974,6974,"the movie is a little tired ; maybe the original inspiration has run its course . 
",0,0,movie little tired maybe original inspiration run course
6975,6975,"you can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down . 
",0,0,see would surprise come mile away execution twist deliver hammer thumb
6976,6976,"demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . 
",0,0,demme finally succeed diminish stature oscar win master lowly studio hack
6977,6977,"mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . that's because relatively nothing happens . 
",0,0,mib movie make possible viewer doze minute make several run concession stand restroom feel miss anything relatively nothing happen
6978,6978,"an unwise amalgam of broadcast news and vibes . 
",0,0,unwise amalgam broadcast news vibe
6979,6979,"high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd . 
",0,0,high crime cinematic misdemeanor routine crime thriller remarkable lack logic misuse two fine actor morgan freeman ashley judd
6980,6980,"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal . 
",0,0,positive thing say new rob schneider vehicle well pathetic animal
6981,6981,"generic thriller junk . teens only . 
",0,0,generic thriller junk teen
