,text,label_name,label
4954,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject . 
",0,0
4955,"the script ? please . 
",0,0
4956,"it's quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere . 
",0,0
4957,"seagal , who looks more like danny aiello these days , mumbles his way through the movie . 
",0,0
4958,"definitely in the guilty pleasure b-movie category , reign of fire is so incredibly inane that it is laughingly enjoyable . 
",0,0
4959,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . 
",0,0
4960,"the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . 
",0,0
4961,"pretentious editing ruins a potentially terrific flick . 
",0,0
4962,"a sleek advert for youthful anomie that never quite equals the sum of its pretensions . 
",0,0
4963,"might have been better off as a documentary , with less of mr . eyre's uninspired dramatics and more of his sense of observation and outrage . 
",0,0
4964,"the film's bathos often overwhelms what could have been a more multifaceted look at this interesting time and place . 
",0,0
4965,"if you adored the full monty so resoundingly that you're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained . 
",0,0
4966,"no matter how firmly director john stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make . 
",0,0
4967,"boy , has this franchise ever run out of gas . 
",0,0
4968,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . 
",0,0
4969,"there's an excellent 90-minute film here ; unfortunately , it runs for 170 . 
",0,0
4970,"a sour attempt at making a farrelly brothers-style , down-and-dirty laugher for the female set . 
",0,0
4971,"overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . 
",0,0
4972,"like watching a dress rehearsal the week before the show goes up : everything's in place but something's just a little off-kilter . 
",0,0
4973,"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows . 
",0,0
4974,"a film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations . 
",0,0
4975,"one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact . 
",0,0
4976,"squandering his opportunity to make absurdist observations , burns gets caught up in the rush of slapstick thoroughfare . 
",0,0
4977,"a long slog for anyone but the most committed pokemon fan . 
",0,0
4978,"not exactly the bees knees
",0,0
4979,"there are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies . 
",0,0
4980,"oozes condescension from every pore . 
",0,0
4981,"i didn't find much fascination in the swinging . what they're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . but that they are doing it is thought-provoking . 
",0,0
4982,"while the film is competent , it's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires . 
",0,0
4983,"a compendium of solondz's own worst instincts in under 90 minutes . 
",0,0
4984,"some actors steal scenes . tom green just gives them a bad odor . this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he's the most obvious one . 
",0,0
4985,"cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds . 
",0,0
4986,"watching queen of the damned is like reading a research paper , with special effects tossed in . 
",0,0
4987,"'rare birds' tries to force its quirkiness upon the audience . 
",0,0
4988,"a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments . 
",0,0
4989,"arnold's jump from little screen to big will leave frowns on more than a few faces . 
",0,0
4990,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '
",0,0
4991,"the whole thing plays like a tired tyco ad . 
",0,0
4992,"screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite . 
",0,0
4993,"demme's loose approach kills the suspense . 
",0,0
4994,"as it stands it's an opera movie for the buffs . 
",0,0
4995,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . 
",0,0
4996,"it is a comedy that's not very funny and an action movie that is not very thrilling ( and an uneasy alliance , at that ) . 
",0,0
4997,"nicolas cage isn't the first actor to lead a group of talented friends astray , and this movie won't create a ruffle in what is already an erratic career . 
",0,0
4998,"get out your pooper-scoopers . 
",0,0
4999,"the material and the production itself are little more than routine . 
",0,0
5000,"`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy . 
",0,0
5001,"as elegantly crafted as it often is , anderson's movie is essentially a one-trick pony that , hampered by an undeveloped script , ultimately pulls up lame . 
",0,0
5002,"like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six . 
",0,0
5003,"disappointing in comparison to other recent war movies…or any other john woo flick for that matter . 
",0,0
5004,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought . 
",0,0
5005,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he's shooting the latest system of a down video . 
",0,0
5006,"it's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful . 
",0,0
5007,"there's not much going on in this movie unless you simply decide to buy into the notion that something inexplicably strange once happened in point pleasant . 
",0,0
5008,"a lot of talent is wasted in this crass , low-wattage endeavor . 
",0,0
5009,"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy . 
",0,0
5010,"shallow . 
",0,0
5011,"it takes a certain kind of horror movie to qualify as 'worse than expected , ' but ghost ship somehow manages to do exactly that . 
",0,0
5012,"though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should . 
",0,0
5013,"the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil . 
",0,0
5014,"hey everybody , wanna watch a movie in which a guy dressed as a children's party clown gets violently gang-raped ? i didn't think so . 
",0,0
5015,"it's definitely not made for kids or their parents , for that matter , and i think even fans of sandler's comic taste may find it uninteresting . 
",0,0
5016,"you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy . 
",0,0
5017,"there's a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do joan and philip's repetitive arguments , schemes and treachery . 
",0,0
5018,"all movie long , city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast . 
",0,0
5019,"if you've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . 
",0,0
5020,"a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse . 
",0,0
5021,"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due . 
",0,0
5022,"it's a mystery how the movie could be released in this condition . 
",0,0
5023," . . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs . 
",0,0
5024,"it uses the pain and violence of war as background material for color . 
",0,0
5025,"truth to tell , if you've seen more than half-a-dozen horror films , there's nothing here you haven't seen before . 
",0,0
5026,"ze movie starts out so funny , then she is nothing . 
",0,0
5027,"a quaint , romanticized rendering . 
",0,0
5028,"bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers . 
",0,0
5029,"too bad kramer couldn't make a guest appearance to liven things up . 
",0,0
5030,"it's a movie that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's horribly wrong , nothing will . 
",0,0
5031,"every visual joke is milked , every set-up obvious and lengthy , every punchline predictable . there's no energy . 
",0,0
5032,"sheridan . . . smoothes over sources of conflict that could have lent the film a bit more depth . 
",0,0
5033,"its initial excitement settles into a warmed over pastiche . 
",0,0
5034,"imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s . 
",0,0
5035,"the movie is as padded as allen's jelly belly . 
",0,0
5036,"too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot . 
",0,0
5037,"holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp . 
",0,0
5038,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain . 
",0,0
5039," . . . post-september 11 , "" the sum of all fears "" seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves . 
",0,0
5040,"the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it . 
",0,0
5041,"despite its sincere acting , signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . 
",0,0
5042,"if this movie belonged to a sorority , it would be called beta alpha delta . 
",0,0
5043,"yet another entry in the sentimental oh-those-wacky-brits genre that was ushered in by the full monty and is still straining to produce another smash hit . 
",0,0
5044,"cliches are as thick as the cigarette smoke . 
",0,0
5045,"the worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors
",0,0
5046,"a full-frontal attack on audience patience . 
",0,0
5047,"calling this movie brainless would be paying it a compliment : it's more like entertainment for trolls . 
",0,0
5048,"it's like an all-star salute to disney's cheesy commercialism . 
",0,0
5049,"the plot combines the blues brothers and almost famous ( but with bears , and a g rating ) , with an excruciating dollop of disney sentimentality mixed in for good measure . 
",0,0
5050,"the self-serious equilibrium makes its point too well ; a movie , like life , isn't much fun without the highs and lows . 
",0,0
5051,"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man . 
",0,0
5052,"even those of a single digit age will be able to recognize that this story is too goofy . . . even for disney . 
",0,0
5053,"sewer rats could watch this movie and be so skeeved out that they'd need a shower . 
",0,0
5054,"if it's another regurgitated action movie you're after , there's no better film than half past dead . 
",0,0
5055,"astonishing isn't the word -- neither is incompetent , incoherent or just plain crap . indeed , none of these words really gets at the very special type of badness that is deuces wild . 
",0,0
5056,"it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue . 
",0,0
5057,"mctiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious . 
",0,0
5058,"it's an awfully derivative story . 
",0,0
5059,"some body smacks of exhibitionism more than it does cathartic truth telling . 
",0,0
5060,"the story is predictable , the jokes are typical sandler fare , and the romance with ryder is puzzling . 
",0,0
5061,"slow , silly and unintentionally hilarious . 
",0,0
5062,"the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot . 
",0,0
5063,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . 
",0,0
5064,"this is a third-person story now , told by hollywood , and much more ordinary for it . 
",0,0
5065,"a big , loud , bang-the-drum bore . 
",0,0
5066,"illiterate , often inert sci-fi action thriller . 
",0,0
5067,"this tale has been told and retold ; the races and rackets change , but the song remains the same . 
",0,0
5068,"qualities that were once amusing are becoming irritating . 
",0,0
5069,"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage . 
",0,0
5070,"it stars schticky chris rock and stolid anthony hopkins , who seem barely in the same movie . their contrast is neither dramatic nor comic -- it's just a weird fizzle . 
",0,0
5071,"jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar . 
",0,0
5072,"what will , most likely , turn out to be the most repellent movie of 2002 . 
",0,0
5073,"cho's fans are sure to be entertained ; it's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i'm not one of them . 
",0,0
5074,"stuffy , full of itself , morally ambiguous and nothing to shout about . 
",0,0
5075,"a morality tale whose thought-provoking potential is hampered by a made-for-tv look , rigid performances and an asinine 'twist' that brazenly rips off the sixth sense . 
",0,0
5076,"that frenetic spectacle [on the tv show] has usually been leavened by a charm that's conspicuously missing from the girls' big-screen blowout . 
",0,0
5077,"at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day . 
",0,0
5078,"a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . 
",0,0
5079,"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . yep , it's "" waking up in reno . "" go back to sleep . 
",0,0
5080,"whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors . 
",0,0
5081,"[a] stuporously solemn film . 
",0,0
5082,"the film ultimately offers nothing more than people in an urban jungle needing other people to survive . . . 
",0,0
5083,"a jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages . 
",0,0
5084,"the whole damn thing is ripe for the jerry springer crowd . it's all pretty cynical and condescending , too . 
",0,0
5085,"why come up with something even quasi-original , when you can pillage from shirley jackson , richard matheson . . . and puke up something like rose red ? 
",0,0
5086,"we get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle . 
",0,0
5087,"don't let your festive spirit go this far . 
",0,0
5088,"this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines . 
",0,0
5089,"would benigni's italian pinocchio have been any easier to sit through than this hastily dubbed disaster ? 
",0,0
5090,"the animation and backdrops are lush and inventive , yet return to neverland never manages to take us to that elusive , lovely place where we suspend our disbelief . 
",0,0
5091,"borrows from other movies like it in the most ordinary and obvious fashion . 
",0,0
5092,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . 
",0,0
5093,"' . . . the cast portrays their cartoon counterparts well . . . but quite frankly , scoob and shag don't eat enough during the film . '
",0,0
5094,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue . 
",0,0
5095,"a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless . 
",0,0
5096,"the issue of faith is not explored very deeply
",0,0
5097,"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own . 
",0,0
5098,"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter . 
",0,0
5099,"it's the kind of movie you can't quite recommend because it is all windup and not much of a pitch , yet you can't bring yourself to dislike it . 
",0,0
5100,"silly stuff , all mixed up together like a term paper from a kid who can't quite distinguish one sci-fi work from another . 
",0,0
5101,"supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . alas , getting there is not even half the interest . 
",0,0
5102," . . . irritating soul-searching garbage . 
",0,0
5103,"really dumb but occasionally really funny . 
",0,0
5104,"tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it . 
",0,0
5105,"the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal . 
",0,0
5106,"this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material . 
",0,0
5107,"it's hard to know whether or not to recommend this film because for every thing it does right there's at least one and occasionally two things it gets ever so wrong . 
",0,0
5108,"with the exception of mccoist , the players don't have a clue on the park . the acting isn't much better . 
",0,0
5109,"the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison . 
",0,0
5110,"you could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time . 
",0,0
5111,"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents . 
",0,0
5112,"cruel and inhuman cinematic punishment . . . simultaneously degrades its characters , its stars and its audience . 
",0,0
5113,"the film tries to touch on spousal abuse but veers off course and becomes just another revenge film . 
",0,0
5114,"sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes . 
",0,0
5115,"4ever has the same sledgehammer appeal as pokemon videos , but it breathes more on the big screen and induces headaches more slowly . 
",0,0
5116,"the picture emerges as a surprisingly anemic disappointment . 
",0,0
5117,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves . 
",0,0
5118,"i'm not sure which half of dragonfly is worse : the part where nothing's happening , or the part where something's happening , but it's stupid . 
",0,0
5119,"the plot is nothing but boilerplate clichйs from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times
",0,0
5120,"it's hard to believe that something so short could be so flabby . 
",0,0
5121,"jonah is only so-so . . . the addition of a biblical message will either improve the film for you , or it will lessen it . 
",0,0
5122,"the very simple story seems too simple and the working out of the plot almost arbitrary . 
",0,0
5123,"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters . 
",0,0
5124,"the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show . 
",0,0
5125,"this is a movie where the most notable observation is how long you've been sitting still . 
",0,0
5126,"once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional . 
",0,0
5127,"yes , 4ever is harmless in the extreme and it'll mute your kids for nearly 80 minutes , but why not just treat the little yard apes to the real deal and take them to spirited away ? 
",0,0
5128,"watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it . 
",0,0
5129,"narc can only remind us of brilliant crime dramas without becoming one itself . 
",0,0
5130,"it appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept . 
",0,0
5131,"what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . 
",0,0
5132,"a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . 
",0,0
5133,"you may be galled that you've wasted nearly two hours of your own precious life with this silly little puddle of a movie . 
",0,0
5134,"you'll just have your head in your hands wondering why lee's character didn't just go to a bank manager and save everyone the misery . 
",0,0
5135,"although it tries to be much more , it's really just another major league . 
",0,0
5136,"a minor picture with a major identity crisis -- it's sort of true and it's sort of bogus and it's ho-hum all the way through . 
",0,0
5137,"for all its alleged youthful fire , xxx is no less subservient to bond's tired formula of guns , girls and gadgets while brandishing a new action hero . 
",0,0
5138,"the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory . 
",0,0
5139,"mark wahlberg . . . may look classy in a '60s-homage pokepie hat , but as a character he's dry , dry , dry . 
",0,0
5140,"[siegel] and co-writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie . 
",0,0
5141,"[evans is] a fascinating character , and deserves a better vehicle than this facetious smirk of a movie . 
",0,0
5142,"one of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch . 
",0,0
5143,"excruciatingly unfunny and pitifully unromantic . 
",0,0
5144,"the plot grinds on with yawn-provoking dullness . 
",0,0
5145,"i'd have to say the star and director are the big problems here . 
",0,0
5146,"represents something very close to the nadir of the thriller/horror genre . 
",0,0
5147,"when it comes to the battle of hollywood vs . woo , it looks like woo's a p . o . w . 
",0,0
5148,"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks . 
",0,0
5149,"it's better than mid-range steven seagal , but not as sharp as jet li on rollerblades . 
",0,0
5150,"there's not a fresh idea at the core of this tale . 
",0,0
5151,"as is most commonly case with projects such noble and lofty ambitions , the film is less poetic than simply pretentious . 
",0,0
5152,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler . 
",0,0
5153,"as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability . 
",0,0
5154,"it won't harm anyone , but neither can i think of a very good reason to rush right out and see it . after all , it'll probably be in video stores by christmas , and it might just be better suited to a night in the living room than a night at the movies . 
",0,0
5155,"[tries] to parody a genre that's already a joke in the united states . the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay . 
",0,0
5156,"burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off . 
",0,0
5157,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness . 
",0,0
5158,"the stripped-down approach does give the film a certain timeless quality , but the measured pace and lack of dramatic inflection can also seem tedious . 
",0,0
5159,"less a heartfelt appeal for the handicapped than a nice belgian waffle . 
",0,0
5160,"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved . 
",0,0
5161,"the script was reportedly rewritten a dozen times -- either 11 times too many or else too few . 
",0,0
5162," if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish . 
",0,0
5163,"there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . 
",0,0
5164,"an ultra-low-budget indie debut that smacks more of good intentions than talent . 
",0,0
5165,"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously . 
",0,0
5166,"it's like a drive-by . you can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise . 
",0,0
5167,"overwrought , melodramatic bodice-ripper . 
",0,0
5168,"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas . 
",0,0
5169," . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . 
",0,0
5170,"why spend $9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ? 
",0,0
5171,"so exaggerated and broad that it comes off as annoying rather than charming . 
",0,0
5172,"forget the misleading title , what's with the unexplained baboon cameo ? 
",0,0
5173,"a shoddy male hip hop fantasy filled with guns , expensive cars , lots of naked women and rocawear clothing . 
",0,0
5174,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch . 
",0,0
5175,"simone is not a bad film . it just doesn't have anything really interesting to say . 
",0,0
5176,"nair stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clichйs and telegraphed episodes smell of old soap opera . 
",0,0
5177,"the chateau . . . is less concerned with cultural and political issues than doting on its eccentric characters . 
",0,0
5178,"writer/director john mckay ignites some charming chemistry between kate and jed but , when he veers into sodden melodrama , punctuated by violins , it's disastrous and kate's jealous female friends become downright despicable . 
",0,0
5179,"there's nothing provocative about this film save for the ways in which it studiously avoids provoking thought . 
",0,0
5180,"christina ricci comedy about sympathy , hypocrisy and love is a misfire . 
",0,0
5181,"occasionally funny , sometimes inspiring , often boring . 
",0,0
5182,"a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more . 
",0,0
5183,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life . 
",0,0
5184,"a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices . 
",0,0
5185,"a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film . 
",0,0
5186,"there's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings . 
",0,0
5187,"the problem is that the movie has no idea of it is serious or not . 
",0,0
5188,"for this sort of thing to work , we need agile performers , but the proficient , dull sorvino has no light touch , and rodan is out of his league . 
",0,0
5189,"there are many definitions of 'time waster' but this movie must surely be one of them . 
",0,0
5190,"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting . 
",0,0
5191,"super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers . 
",0,0
5192,"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is . 
",0,0
5193,"star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . 
",0,0
5194,"caso vocк sinta necessidade de sair da sala antes do tйrmino da projeзгo , nгo se preocupe : ninguйm lhe enviarб penas simbolizando covardia . 
",0,0
5195,"all too familiar . . . basically the sort of cautionary tale that was old when 'angels with dirty faces' appeared in 1938 . 
",0,0
5196,"at first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin . 
",0,0
5197,"adam sandler is to gary cooper what a gnat is to a racehorse . 
",0,0
5198,"[a] mess . 
",0,0
5199,"the smash 'em-up , crash 'em-up , shoot 'em-up ending comes out of nowhere substituting mayhem for suspense . 
",0,0
5200,"'a' for creativity but comes across more as a sketch for a full-length comedy . 
",0,0
5201,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . 
",0,0
5202,"analyze that regurgitates and waters down many of the previous film's successes , with a few new swings thrown in . 
",0,0
5203,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material . 
",0,0
5204,"a sha-na-na sketch punctuated with graphic violence . 
",0,0
5205,"benigni's pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow . 
",0,0
5206,"whaley's determination to immerse you in sheer , unrelenting wretchedness is exhausting . 
",0,0
5207,"painfully padded . 
",0,0
5208,"while the film misfires at every level , the biggest downside is the paucity of laughter in what's supposed to be a comedy . 
",0,0
5209,"birot's directorial debut ( she co-wrote the script with christophe honorй ) isn't so much bad as it is bland . 
",0,0
5210,"director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning . 
",0,0
5211,"anyway , for one reason or another , crush turns into a dire drama partway through . after that , it just gets stupid and maudlin . too bad , but thanks to some lovely comedic moments and several fine performances , it's not a total loss . 
",0,0
5212,"everything is pegged into the groove of a new york dating comedy with 'issues' to simplify . 
",0,0
5213,"it's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time . 
",0,0
5214,"a movie that harps on media-constructed 'issues' like whether compromise is the death of self… this orgasm [won't be an] exceedingly memorable one for most people . 
",0,0
5215,"it's a gag that's worn a bit thin over the years , though don't ask still finds a few chuckles . 
",0,0
5216," . . . the sum of the parts equals largely a confused mediocrity . 
",0,0
5217,"it's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain . 
",0,0
5218,"it's super- violent , super-serious and super-stupid . 
",0,0
5219,"like the tuck family themselves , this movie just goes on and on and on and on
",0,0
5220,"by turns numbingly dull-witted and disquietingly creepy . 
",0,0
5221,"though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted . 
",0,0
5222,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate . 
",0,0
5223,"a dopey movie clothed in excess layers of hipness . 
",0,0
5224,"'dragonfly' is a movie about a bus wreck that turns into a film wreck . 
",0,0
5225,"a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans . 
",0,0
5226,"one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . 
",0,0
5227,"what's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be . 
",0,0
5228," . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . 
",0,0
5229,"eastwood winces , clutches his chest and gasps for breath . it's a spectacular performance - ahem , we hope it's only acting . 
",0,0
5230,"i can't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents . . . 
",0,0
5231,"this isn't just the cliffsnotes version of nicholas nickleby , it's the cliffsnotes with pages missing . 
",0,0
5232,"overall , it's a pretty mediocre family film . 
",0,0
5233,"frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for . 
",0,0
5234,"long time dead ? not nearly long enough . 
",0,0
5235,"one of the more glaring signs of this movie's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms . spears . 
",0,0
5236,"if there was ever a movie where the upbeat ending feels like a copout , this is the one . 
",0,0
5237,"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being . 
",0,0
5238,"the plan to make enough into ‘an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller' has flopped as surely as a soufflй gone wrong . 
",0,0
5239,"elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level . 
",0,0
